,gene_Her2_x,score_Her2_x,gene_Her2_y,score_Her2_y
13313,LTA4H,0.5339232814862277,LTA4H,0.5339232814862277
13314,DDX42,0.533918870103754,DDX42,0.533918870103754
13315,GDI2,0.5338887377816777,GDI2,0.5338887377816777
13316,MGC4294,0.5338734422591975,MGC4294,0.5338734422591975
13317,LOC338620,0.5338620305932487,LOC338620,0.5338620305932487
13318,CRHR2,0.5338244187977808,CRHR2,0.5338244187977808
13319,RPL19,0.5338186972445123,RPL19,0.5338186972445123
13320,NUDCD1,0.5337783298238348,NUDCD1,0.5337783298238348
13321,ACKR3,0.5337692809922043,ACKR3,0.5337692809922043
13322,CHRNB3,0.5337384815980726,CHRNB3,0.5337384815980726
13323,IFITM1,0.5337279327977976,IFITM1,0.5337279327977976
13324,DACT3,0.5337275023281577,DACT3,0.5337275023281577
13325,TMBIM6,0.5336956600798852,TMBIM6,0.5336956600798852
13326,OR14J1,0.5336884985520108,OR14J1,0.5336884985520108
13327,SYK,0.5336811899256708,SYK,0.5336811899256708
13328,AKAP13,0.5336376392446507,AKAP13,0.5336376392446507
13329,LRAT,0.5336171795090603,LRAT,0.5336171795090603
13330,ERCC3,0.5336143388036051,ERCC3,0.5336143388036051
13331,LAMB1,0.5335890653606562,LAMB1,0.5335890653606562
13332,SHC3,0.5335784624346278,SHC3,0.5335784624346278
13333,AGAP11,0.5335471149360997,AGAP11,0.5335471149360997
13334,LINC02226,0.5335229197343122,LINC02226,0.5335229197343122
13335,MSMB,0.5335161666352609,MSMB,0.5335161666352609
13336,ZNF204P,0.533499983125221,ZNF204P,0.533499983125221
13337,GABRR3,0.5334604094361476,GABRR3,0.5334604094361476
13338,SHD,0.5334471360727879,SHD,0.5334471360727879
13339,AK096668,0.5334439601313165,AK096668,0.5334439601313165
13340,KBTBD8,0.5334428466256683,KBTBD8,0.5334428466256683
13341,AX746731,0.5334224177139532,AX746731,0.5334224177139532
13342,GABRR2,0.5333976671104445,GABRR2,0.5333976671104445
13343,MAP7D1,0.5333903687895964,MAP7D1,0.5333903687895964
13344,MEAF6,0.5332941209106706,MEAF6,0.5332941209106706
13345,SULT1C4,0.5332688055130913,SULT1C4,0.5332688055130913
13346,ZBTB7C,0.5332549995607636,ZBTB7C,0.5332549995607636
13347,H2BC15,0.5332023697521211,H2BC15,0.5332023697521211
13348,BTG2,0.533189027484681,BTG2,0.533189027484681
13349,TGFB1,0.5331887911491159,TGFB1,0.5331887911491159
13350,KBTBD6,0.533187196271361,KBTBD6,0.533187196271361
13351,ISLR,0.533182337623936,ISLR,0.533182337623936
13352,LINC01144,0.5331533375573068,LINC01144,0.5331533375573068
13353,AREG,0.5331409407340246,AREG,0.5331409407340246
13354,ZNF774,0.533124987788468,ZNF774,0.533124987788468
13355,FAM72D,0.5331185169415669,FAM72D,0.5331185169415669
13356,PLAC4,0.5330825031186343,PLAC4,0.5330825031186343
13357,NCAM1,0.5330728475198777,NCAM1,0.5330728475198777
13358,TXNDC9,0.5330309847384681,TXNDC9,0.5330309847384681
13359,C2orf68,0.5330222890037539,C2orf68,0.5330222890037539
13360,ZMYM6,0.5330111042677231,ZMYM6,0.5330111042677231
13361,MUC1,0.5329633484216171,MUC1,0.5329633484216171
13362,ARPP19,0.5329319524665591,ARPP19,0.5329319524665591
13363,CHGA,0.5329049110343294,CHGA,0.5329049110343294
13364,NF1,0.5329006218694466,NF1,0.5329006218694466
13365,BIN2,0.532891406837216,BIN2,0.532891406837216
13366,XG,0.5328799811560782,XG,0.5328799811560782
13367,ZIK1,0.5328748727536995,ZIK1,0.5328748727536995
13368,DCAF16,0.5328671345817777,DCAF16,0.5328671345817777
13369,CUBN,0.5328413844196652,CUBN,0.5328413844196652
13370,FLYWCH2,0.5328347709859089,FLYWCH2,0.5328347709859089
13371,AKT3,0.5328125813259452,AKT3,0.5328125813259452
13372,WDR77,0.5327839224042408,WDR77,0.5327839224042408
13373,ULBP1,0.5327748732342866,ULBP1,0.5327748732342866
13374,NODAL,0.5327740303111475,NODAL,0.5327740303111475
13375,OR8D2,0.5327578392584221,OR8D2,0.5327578392584221
13376,NTNG1,0.5327394542057721,NTNG1,0.5327394542057721
13377,ASB8,0.5327241835280572,ASB8,0.5327241835280572
13378,POU3F4,0.5327233604719783,POU3F4,0.5327233604719783
13379,MS4A6E,0.5327146862947796,MS4A6E,0.5327146862947796
13380,SPRNP1,0.5327109421784568,SPRNP1,0.5327109421784568
13381,NUP107,0.5326758285664721,NUP107,0.5326758285664721
13382,EXOG,0.5326464542999477,EXOG,0.5326464542999477
13383,RILPL2,0.5326318362768608,RILPL2,0.5326318362768608
13384,PRM1,0.5326020831946248,PRM1,0.5326020831946248
13385,REEP2,0.5325976279342846,REEP2,0.5325976279342846
13386,CAVIN4,0.5325850431225747,CAVIN4,0.5325850431225747
13387,KIAA0850,0.5325816213086075,KIAA0850,0.5325816213086075
13388,GSPT1,0.532574656553307,GSPT1,0.532574656553307
13389,C11orf91,0.5325700371655074,C11orf91,0.5325700371655074
13390,CRLF1,0.5325653977865009,CRLF1,0.5325653977865009
13391,NEU1,0.532552421684919,NEU1,0.532552421684919
13392,SLC6A9,0.5325006277195823,SLC6A9,0.5325006277195823
13393,S100G,0.5324933406520164,S100G,0.5324933406520164
13394,PSMB10,0.5324463374425401,PSMB10,0.5324463374425401
13395,CCR4,0.5323659516932501,CCR4,0.5323659516932501
13396,PCGF3,0.5323398354089408,PCGF3,0.5323398354089408
13397,PABPC3,0.5323291054886778,PABPC3,0.5323291054886778
13398,BAZ2A,0.5323090018762692,BAZ2A,0.5323090018762692
13399,CSNK1D,0.5322985703050871,CSNK1D,0.5322985703050871
13400,VPS26A,0.5322964814112321,VPS26A,0.5322964814112321
13401,DLX2,0.5322713980325097,DLX2,0.5322713980325097
13402,SRSF11,0.5322700726649924,SRSF11,0.5322700726649924
13403,CDYL2,0.5322622818665189,CDYL2,0.5322622818665189
13404,INHBC,0.5322220631540898,INHBC,0.5322220631540898
13405,COL1A1,0.5322068186243859,COL1A1,0.5322068186243859
13406,PTGES,0.5322021180947484,PTGES,0.5322021180947484
13407,SFXN4,0.5321939474059998,SFXN4,0.5321939474059998
13408,MTRES1,0.5321601974174823,MTRES1,0.5321601974174823
13409,SMN2,0.5321334816570036,SMN2,0.5321334816570036
13410,OR11H6,0.5321320284483194,OR11H6,0.5321320284483194
13411,OR10J3,0.5321278919319496,OR10J3,0.5321278919319496
13412,EPHA1,0.5321205411289034,EPHA1,0.5321205411289034
13413,NPTX2,0.5321193568685897,NPTX2,0.5321193568685897
13414,MUL1,0.5321008095173192,MUL1,0.5321008095173192
13415,RPL13AP17,0.5320985422047156,RPL13AP17,0.5320985422047156
13416,CYTH1,0.532073714470858,CYTH1,0.532073714470858
13417,AK056135,0.5320668224146768,AK056135,0.5320668224146768
13418,YIF1B,0.5320561803787177,YIF1B,0.5320561803787177
13419,MYL9,0.5320445689030544,MYL9,0.5320445689030544
13420,CCDC102A,0.531986457205411,CCDC102A,0.531986457205411
13421,MSH6,0.5319598651958813,MSH6,0.5319598651958813
13422,SRPX2,0.5319435382877346,SRPX2,0.5319435382877346
13423,CSTF3,0.5319381019675349,CSTF3,0.5319381019675349
13424,CCT3,0.5319281145584693,CCT3,0.5319281145584693
13425,RFX5,0.5319245306728956,RFX5,0.5319245306728956
13426,UMODL1,0.5319130499313047,UMODL1,0.5319130499313047
13427,NME2,0.5319109522580333,NME2,0.5319109522580333
13428,RFK,0.5318866888272318,RFK,0.5318866888272318
13429,MS4A15,0.5318696517093721,MS4A15,0.5318696517093721
13430,PARPBP,0.5318695797799163,PARPBP,0.5318695797799163
13431,RNF2,0.5318563513201846,RNF2,0.5318563513201846
13432,RPIA,0.5318462528121745,RPIA,0.5318462528121745
13433,HGD,0.5318164038684854,HGD,0.5318164038684854
13434,DEFB122,0.531810173684697,DEFB122,0.531810173684697
13435,NQO2,0.5318011628473904,NQO2,0.5318011628473904
13436,TERF2IP,0.5317907646411374,TERF2IP,0.5317907646411374
13437,PRR23A,0.5317846167324218,PRR23A,0.5317846167324218
13438,FAM20A,0.531778094419866,FAM20A,0.531778094419866
13439,RBM47,0.5317719498367723,RBM47,0.5317719498367723
13440,CD63,0.5317608737992877,CD63,0.5317608737992877
13441,CHRM1,0.5317529130269094,CHRM1,0.5317529130269094
13442,FGFR4,0.531741006246677,FGFR4,0.531741006246677
13443,IL26,0.5316981558203158,IL26,0.5316981558203158
13444,CD84,0.5316945936057867,CD84,0.5316945936057867
13445,NUF2,0.5316847251734862,NUF2,0.5316847251734862
13446,SMN1,0.5316823980380032,SMN1,0.5316823980380032
13447,TGM3,0.5316660114185117,TGM3,0.5316660114185117
13448,H2BC18,0.5316520435517351,H2BC18,0.5316520435517351
13449,TBRG1,0.5316302913339774,TBRG1,0.5316302913339774
13450,AK8,0.5316263942954523,AK8,0.5316263942954523
13451,MYO10,0.5316161691134063,MYO10,0.5316161691134063
13452,LYSMD3,0.5316137547697423,LYSMD3,0.5316137547697423
13453,TXLNG,0.531606275691842,TXLNG,0.531606275691842
13454,SPECC1L,0.5315943668485611,SPECC1L,0.5315943668485611
13455,VMO1,0.5315747506734737,VMO1,0.5315747506734737
13456,ADAP2,0.5315643560314507,ADAP2,0.5315643560314507
13457,TDRP,0.5315597096207602,TDRP,0.5315597096207602
13458,PTMA,0.5315478444367525,PTMA,0.5315478444367525
13459,NCR1,0.5315333497768885,NCR1,0.5315333497768885
13460,PPP1R14A,0.5315278681477571,PPP1R14A,0.5315278681477571
13461,PCDHB6,0.5315137387028458,PCDHB6,0.5315137387028458
13462,HEBP1,0.5314893774322614,HEBP1,0.5314893774322614
13463,MYOCD,0.5314877418353725,MYOCD,0.5314877418353725
13464,AKAP10,0.5314839641872803,AKAP10,0.5314839641872803
13465,DBF4,0.5314781869572608,DBF4,0.5314781869572608
13466,TDRD7,0.5314622055057505,TDRD7,0.5314622055057505
13467,ADI1,0.5314577969851605,ADI1,0.5314577969851605
13468,ANK3,0.5314391036670382,ANK3,0.5314391036670382
13469,LOC284912,0.5314195218000946,LOC284912,0.5314195218000946
